gene_id	ERR458494_1	ERR458493_1	ERR458493_2	ERR458494_2
YPL071C	24	20	20	24
YPL070W	80	71	71	80
YPL069C	18	11	11	18
YPL068C	9	8	8	9
YPL067C	44	45	45	44
YPL066W	34	50	50	34
YPL065W	12	25	25	12
YPL064C	46	53	53	46
YPL063W	156	152	152	156
YPL062W	4	0	0	4
YPL061W	2337	2411	2411	2337
YPL060W	12	12	12	12
tC(GCA)P1	0	0	0	0
YPL060C-A	1	0	0	1
YPL059W	52	62	62	52
YPL058C	63	63	63	63
YPL057C	124	144	144	124
YPL056C	42	46	46	42
YPL055C	107	93	93	107
YPL054W	39	38	38	39
YPL053C	91	96	96	91
YPL052W	12	14	14	12
YPL051W	19	22	22	19
YPL050C	113	126	126	113
YPL049C	289	312	312	289
YPL048W	481	479	479	481
YPL047W	19	13	13	19
YPL046C	3	5	5	3
YPL045W	42	42	42	42
YPL044C	15	11	11	15
YPL043W	59	67	67	59
YPL042C	32	31	31	32
YPL041C	9	12	12	9
YPL040C	39	30	30	39
YPL039W	20	30	30	20
YPL038W-A	0	1	1	0
YPL038W	18	21	21	18
YPL037C	795	818	818	795
YPL036W	5	11	11	5
YPL035C	3	7	7	3
YPL034W	5	11	11	5
YPL033C	0	1	1	0
YPL032C	123	135	135	123
YPL031C	93	102	102	93
YPL030W	29	31	31	29
YPL029W	27	22	22	27
YPL028W	553	581	581	553
YPL027W	2	0	0	2
YPL026C	75	69	69	75
YPL025C	2	1	1	2
YPL024W	18	20	20	18
YPL023C	129	134	134	129
YPL022W	96	92	92	96
YPL021W	0	0	0	0
YPL020C	36	36	36	36
YPL019C	326	298	298	326
YPL018W	26	30	30	26
YPL017C	52	53	53	52
YPL016W	18	15	15	18
YPL015C	67	89	89	67
YPL014W	41	43	43	41
YPL013C	44	34	34	44
YPL012W	58	46	46	58
YPL011C	33	41	41	33
YPL010W	79	62	62	79
YPL009C	97	128	128	97
YPL008W	32	35	35	32
YPL007C	21	26	26	21
YPL006W	77	79	79	77
YPL005W	15	12	12	15
YPL004C	923	1059	1059	923
YPL003W	59	60	60	59
YPL002C	14	20	20	14
YPL001W	17	20	20	17
YPR001W	8	18	18	8
YPR002W	14	15	15	14
tF(GAA)P1	0	0	0	0
YPR002C-A	1	0	0	1
YPR003C	44	63	63	44
YPR004C	111	92	92	111
YPR005C	21	20	20	21
YPR006C	23	32	32	23
YPR007C	3	5	5	3
tG(GCC)P1	0	0	0	0
YPR008W	109	135	135	109
YPR009W	49	51	51	49
YPR010C	231	235	235	231
tK(CUU)P	0	0	0	0
YPR010C-A	14	18	18	14
YPR011C	52	53	53	52
YPR012W	4	5	5	4
YPR013C	58	47	47	58
YPR014C	5	5	5	5
YPR015C	6	7	7	6
YPR016C	249	241	241	249
YPR016W-A	12	8	8	12
YPR017C	18	31	31	18
YPR018W	28	34	34	28
YPR019W	84	89	89	84
YPR020W	7	14	14	7
YPR021C	26	27	27	26
YPR022C	58	47	47	58
YPR023C	122	147	147	122
YPR024W	168	153	153	168
YPR025C	21	22	22	21
YPR026W	75	57	57	75
YPR027C	33	28	28	33
tF(GAA)P2	0	0	0	0
YPR028W	270	285	285	270
YPR029C	111	94	94	111
YPR030W	34	51	51	34
YPR031W	7	9	9	7
YPR032W	43	50	50	43
YPR033C	272	249	249	272
YPR034W	94	98	98	94
YPR035W	2616	2753	2753	2616
YPR036W	575	572	572	575
YPR036W-A	320	307	307	320
YPR037C	109	157	157	109
YPR038W	40	52	52	40
YPR039W	11	23	23	11
YPR040W	67	53	53	67
YPR041W	323	282	282	323
YPR042C	39	58	58	39
YPR043W	1260	1276	1276	1260
YPR044C	1170	1172	1172	1170
YPR045C	52	55	55	52
YPR046W	11	11	11	11
YPR047W	29	31	31	29
YPR048W	16	16	16	16
YPR049C	17	17	17	17
YPR050C	50	53	53	50
YPR051W	56	59	59	56
YPR052C	168	185	185	168
YPR053C	130	146	146	130
YPR054W	18	15	15	18
YPR055W	35	35	35	35
YPR056W	46	30	30	46
YPR057W	25	38	38	25
YPR058W	75	74	74	75
YPR059C	25	33	33	25
YPR060C	24	19	19	24
YPR061C	13	20	20	13
YPR062W	334	305	305	334
YPR063C	154	182	182	154
YPR064W	2	1	1	2
YPR065W	41	49	49	41
YPR066W	27	24	24	27
YPR067W	30	31	31	30
YPR068C	16	24	24	16
YPR069C	158	177	177	158
YPR070W	40	53	53	40
YPR071W	6	11	11	6
tS(UGA)P	0	0	0	0
YPR072W	81	100	100	81
YPR073C	30	41	41	30
YPR074C	764	785	785	764
YPR074W-A	0	0	0	0
YPR075C	179	159	159	179
YPR076W	41	27	27	41
YPR077C	1	1	1	1
YPR078C	6	11	11	6
YPR079W	49	40	40	49
YPR080W	1255	1351	1351	1255
YPR081C	38	37	37	38
YPR082C	33	18	18	33
YPR083W	19	20	20	19
YPR084W	34	40	40	34
YPR085C	29	27	27	29
YPR086W	119	102	102	119
YPR087W	91	76	76	91
YPR088C	222	234	234	222
YPR089W	89	69	69	89
YPR091C	65	81	81	65
YPR092W	2	3	3	2
snR51	1	1	1	1
snR70	7	14	14	7
snR41	3	4	4	3
YPR093C	66	41	41	66
YPR094W	10	14	14	10
YPR095C	59	75	75	59
YPR096C	1	2	2	1
YPR097W	76	70	70	76
YPR098C	38	34	34	38
YPR099C	46	46	46	46
YPR100W	49	53	53	49
YPR101W	13	15	15	13
YPR102C	347	354	354	347
YPR103W	309	300	300	309
YPR104C	42	32	32	42
YPR105C	56	55	55	56
YPR106W	23	25	25	23
YPR107C	23	22	22	23
YPR108W	214	180	180	214
YPR108W-A	0	0	0	0
tT(UGU)P	0	0	0	0
YPR109W	40	33	33	40
YPR110C	90	97	97	90
YPR111W	18	15	15	18
YPR112C	29	45	45	29
YPR113W	299	287	287	299
YPR114W	140	138	138	140
YPR115W	139	141	141	139
YPR116W	2	6	6	2
YPR117W	71	76	76	71
YPR118W	103	107	107	103
tK(UUU)P	0	0	0	0
YPR119W	32	26	26	32
YPR120C	16	19	19	16
tC(GCA)P2	0	0	0	0
YPR121W	14	24	24	14
YPR122W	35	52	52	35
YPR123C	230	249	249	230
YPR124W	432	447	447	432
YPR125W	87	76	76	87
YPR126C	35	36	36	35
YPR127W	63	65	65	63
YPR128C	33	46	46	33
YPR129W	144	137	137	144
YPR130C	51	61	61	51
YPR131C	36	38	38	36
YPR132W	999	992	992	999
YPR133C	97	121	121	97
YPR133W-A	25	35	35	25
YPR134W	21	26	26	21
YPR135W	45	47	47	45
YPR136C	1	2	2	1
YPR137W	21	26	26	21
YPR137C-B	0	3	3	0
YPR137C-A	0	1	1	0
tN(GUU)P	0	0	0	0
YPR138C	106	100	100	106
YPR139C	56	41	41	56
YPR140W	34	33	33	34
YPR141C	15	14	14	15
YPR142C	31	27	27	31
YPR143W	39	35	35	39
tI(AAU)P1	0	0	0	0
YPR144C	27	31	31	27
snR45	0	0	0	0
YPR145W	920	927	927	920
YPR145C-A	3	0	0	3
YPR146C	14	24	24	14
YPR147C	42	42	42	42
YPR148C	145	137	137	145
YPR149W	455	473	473	455
YPR150W	4	3	3	4
YPR151C	4	3	3	4
YPR152C	18	20	20	18
YPR153W	5	7	7	5
YPR154W	98	94	94	98
YPR155C	31	37	37	31
YPR156C	94	98	98	94
YPR157W	38	32	32	38
YPR158W	14	9	9	14
YPR158W-B	0	2	2	0
YPR158W-A	0	0	0	0
YPR158C-D	23	24	24	23
YPR158C-C	8	13	13	8
tA(AGC)P	0	0	0	0
YPR159W	285	256	256	285
YPR159C-A	0	0	0	0
tG(GCC)P2	0	1	1	0
YPR160W	553	582	582	553
YPR160W-A	19	28	28	19
YPR160C-A	45	43	43	45
YPR161C	57	61	61	57
YPR162C	17	13	13	17
YPR163C	413	405	405	413
YPR164W	45	41	41	45
YPR165W	503	504	504	503
YPR166C	25	29	29	25
YPR167C	45	48	48	45
YPR168W	11	8	8	11
YPR169W	94	91	91	94
tI(AAU)P2	0	0	0	0
YPR170C	59	72	72	59
YPR170W-B	247	281	281	247
YPR169W-A	124	144	144	124
YPR170W-A	110	121	121	110
YPR171W	33	39	39	33
YPR172W	38	27	27	38
YPR173C	148	144	144	148
YPR174C	16	22	22	16
YPR175W	17	14	14	17
YPR176C	50	63	63	50
YPR177C	6	4	4	6
YPR178W	56	33	33	56
YPR179C	16	20	20	16
YPR180W	40	41	41	40
YPR181C	349	349	349	349
YPR182W	69	61	61	69
YPR183W	380	383	383	380
YPR184W	109	145	145	109
YPR185W	65	62	62	65
YPR186C	19	15	15	19
YPR187W	139	132	132	139
YPR188C	29	28	28	29
YPR189W	61	48	48	61
YPR190C	37	36	36	37
YPR191W	156	139	139	156
YPR192W	20	23	23	20
YPR193C	0	3	3	0
YPR194C	17	10	10	17
YPR195C	5	7	7	5
YPR196W	9	7	7	9
YPR197C	10	14	14	10
YPR198W	70	69	69	70
YPR199C	30	31	31	30
YPR200C	3	3	3	3
YPR201W	5	9	9	5
YPR202W	2	1	1	2
YPR203W	0	0	0	0
YPR204W	9	9	9	9
YPR204C-A	0	0	0	0
